county,osm_id,name,category,subcategory,lat,lon,admin_division
galway,w221909378,Lough Nacreeva,water,natural=water,53.0249979,-8.7081558,
galway,w223678732,Derreen Lough,water,natural=water,52.9770736,-8.8174021,
galway,w223678765,Loughaundoongorey,water,natural=water,52.9873613,-8.8169949,
galway,w228779898,,water,natural=water,53.329734,-8.5702096,
galway,w230902765,,water,waterway=stream,53.2564328,-9.3926571,
galway,w230902888,,water,waterway=stream,53.2566279,-9.3925365,
galway,w230902889,,water,waterway=stream,53.2561178,-9.392663,
galway,w230902890,,water,waterway=stream,53.253926,-9.3922667,
galway,w230902891,,water,waterway=stream,53.2566158,-9.3897204,
galway,w238967586,,water,natural=wetland,53.3509559,-9.0206368,
galway,w238971382,,water,natural=wetland,53.3080475,-9.0838442,
galway,w239016130,,water,natural=wetland,53.2988158,-9.0772046,
galway,w239109144,,water,natural=wetland,53.2880574,-9.060249,
galway,w239138549,,water,natural=water,53.5876575,-9.7175921,
galway,w239145278,,water,waterway=stream,53.6028253,-9.9015599,
galway,w239145279,,water,waterway=stream,53.6031444,-9.9057871,
galway,w239169163,,water,natural=wetland,53.2444778,-9.298954,
galway,w239585166,,water,waterway=stream,53.3793053,-9.5175855,
galway,w239585167,,water,waterway=stream,53.3797144,-9.5134945,
galway,w239585517,,water,waterway=stream,53.3769997,-9.5073026,
galway,w239585638,,water,waterway=stream,53.3800302,-9.5230647,
galway,w239600769,,water,waterway=stream,53.3583309,-9.4850033,
galway,w239601645,,water,waterway=stream,53.3584898,-9.4870829,
galway,w239716016,,water,waterway=stream,53.3034333,-9.4631419,
galway,w239739533,,water,waterway=stream,53.3423088,-9.5285234,
galway,w239748425,,water,waterway=stream,53.2965894,-9.4619507,
galway,w239753845,,water,waterway=river,53.3095229,-9.4864274,
galway,w239760974,,water,waterway=stream,53.3163326,-9.5772618,
galway,w239761890,,water,waterway=river,53.3052823,-9.5563284,
galway,w239788450,Suck,water,waterway=river,53.3462241,-8.2433252,
galway,w239825605,,water,waterway=stream,53.44995,-8.3077584,
galway,w239938738,,water,waterway=stream,53.4496228,-8.2521304,
galway,w240064539,,water,waterway=stream,53.1627972,-8.4713376,
galway,w240129438,,water,waterway=stream,53.3030682,-9.5599975,
galway,w240129541,,water,waterway=stream,53.3079012,-9.5605328,
galway,w240171738,,water,waterway=stream,53.4337627,-8.2663471,
galway,w240687800,,water,waterway=stream,53.2252448,-8.2918404,
galway,w240687803,,water,waterway=stream,53.2249815,-8.2910683,
galway,w241222070,,water,waterway=stream,53.2623124,-9.3488122,
galway,w242122884,,water,waterway=stream,53.4731408,-9.4855817,
galway,w242125958,,water,waterway=stream,53.4749192,-9.4868853,
galway,w242754625,,water,waterway=river,53.556512,-10.0901975,
galway,w242759159,Abhainn na Bánóige,water,waterway=river,53.5491169,-9.9692494,
galway,w243490117,,water,waterway=stream,53.599808,-9.6587154,
galway,w243531197,Dernasliggaun,water,natural=water,53.5910626,-9.7780815,
galway,w243531200,Owenearhaghbeg,water,waterway=stream,53.6053716,-9.8132972,
galway,w243531828,Lough Nambrackkeagh,water,natural=water,53.5793433,-9.7805478,
galway,w243629819,Sruffaunblednagaddy,water,waterway=stream,53.5982006,-9.8263297,
galway,w243636882,,water,waterway=stream,53.6076761,-9.825864,
galway,w243636883,,water,waterway=stream,53.6088838,-9.830314,
galway,w243636890,,water,waterway=stream,53.6120474,-9.8336252,
galway,w243640190,Tooreenacoona River,water,waterway=stream,53.5604083,-9.7457595,
galway,w243640191,Tooreenacoona River,water,waterway=river,53.5476216,-9.7778857,
galway,w243640193,,water,waterway=stream,53.5763155,-9.7772925,
galway,w243641016,,water,waterway=stream,53.5677981,-9.7643222,
galway,w243641017,,water,waterway=stream,53.5721829,-9.7863539,
galway,w243644693,Bunowen River,water,waterway=river,53.5745638,-9.7504741,
galway,w243661626,,water,waterway=stream,53.5933255,-9.7070882,
galway,w243773680,,water,natural=water,53.5508006,-9.9447164,
galway,w243832221,,water,waterway=stream,53.5923266,-9.7867059,
galway,w243832222,,water,waterway=stream,53.5692749,-9.7364779,
galway,w243832225,,water,waterway=stream,53.5911748,-9.7926761,
galway,w243832229,,water,waterway=stream,53.5770935,-9.7418427,
galway,w243832233,,water,waterway=stream,53.5685981,-9.7309618,
galway,w244177510,,water,waterway=stream,53.5970018,-9.8937016,
galway,w244177515,,water,waterway=stream,53.6037849,-9.884593,
galway,w244210425,Sruffaunmone,water,waterway=stream,53.597033,-9.9148351,
galway,w244210426,Sruffaunatownywaun,water,waterway=stream,53.5998533,-9.9154775,
galway,w244210427,Sruffaunatownywaun,water,waterway=stream,53.5985872,-9.9153058,
galway,w244210428,Sruffaunatownywaun,water,waterway=stream,53.5974173,-9.9135142,
galway,w244265593,,water,natural=water,53.5959735,-9.6935749,
galway,w244275484,Sruffaunattybona,water,waterway=stream,53.5991944,-9.9079064,
galway,w244275485,Sruffaunattybona,water,waterway=stream,53.6001631,-9.9089687,
galway,w245324212,,water,waterway=stream,53.2906083,-9.4141491,
galway,w245324676,,water,waterway=stream,53.2989097,-9.411428,
galway,w245348852,,water,waterway=stream,53.2713256,-9.4208286,
galway,w245581746,Abhainn Chasla,water,waterway=river,53.2775101,-9.5339919,
galway,w245581747,Abhainn Chasla,water,waterway=river,53.2792753,-9.5392497,
galway,w245617334,,water,waterway=river,53.3754834,-9.5445206,
galway,w246212901,,water,waterway=stream,53.6495277,-8.6317832,
galway,w247351664,,water,waterway=stream,53.3014943,-9.6769594,
galway,w247351714,An Sruthán Buí,water,waterway=stream,53.3036585,-9.6742182,
galway,w247438805,,water,waterway=stream,53.2571825,-9.6839605,
galway,w247443735,,water,waterway=stream,53.2537823,-9.6869901,
galway,w247456135,,water,waterway=stream,53.2734005,-9.6640635,
galway,w247533575,,water,waterway=stream,53.3113906,-9.60134,
galway,w247533791,,water,waterway=stream,53.3104571,-9.6017343,
galway,w247607695,,water,waterway=stream,53.3093032,-9.6067626,
galway,w247676406,,water,waterway=stream,53.6155599,-10.2290435,
galway,w247710876,,water,waterway=stream,53.6120575,-10.1983025,
galway,w247710877,,water,waterway=stream,53.61338,-10.2001295,
galway,w247712120,Church Lough,water,natural=water,53.6151062,-10.1913189,
galway,w247716111,,water,waterway=stream,53.6144998,-10.1949747,
galway,w247716461,,water,waterway=stream,53.613862,-10.1987699,
galway,w247717438,,water,natural=wetland,53.6143878,-10.1930256,
galway,w247723557,,water,waterway=stream,53.6175332,-10.1995667,
galway,w247724365,,water,waterway=stream,53.6247299,-10.2039335,
galway,w247724366,,water,waterway=stream,53.623579,-10.2033461,
galway,w247724367,,water,waterway=stream,53.6229876,-10.2036736,
galway,w247725783,,water,waterway=stream,53.626218,-10.2050936,
galway,w247879094,,water,waterway=stream,52.9858652,-8.8218051,
galway,w247879095,,water,waterway=stream,52.9957558,-8.8075687,
galway,w247879096,,water,waterway=stream,52.9852226,-8.8279501,
galway,w247885926,,water,waterway=stream,52.9812856,-8.8054987,
galway,w247885927,,water,waterway=stream,52.9808124,-8.8056274,
galway,w247885928,,water,waterway=stream,52.9808915,-8.8046243,
galway,w247885930,,water,waterway=stream,52.9797504,-8.8108047,
galway,w247886507,Bunnahow Lough,water,natural=water,52.9836289,-8.8328102,
galway,w247897937,,water,waterway=stream,52.994328,-8.7738848,
galway,w247899215,,water,waterway=stream,52.989194,-8.7801665,
galway,w247900311,,water,waterway=stream,52.9931273,-8.7769742,
galway,w247903783,,water,waterway=stream,52.997765,-8.7660513,
galway,w247903787,,water,waterway=stream,52.9982606,-8.7677761,
galway,w248052051,,water,waterway=stream,52.9943345,-8.8123069,
galway,w248052055,,water,waterway=stream,52.9889758,-8.8234524,
galway,w248054009,,water,waterway=stream,52.9920937,-8.8190338,
galway,w248138537,,water,waterway=stream,53.2260517,-8.9602737,
galway,w248157284,,water,waterway=stream,53.3282677,-9.8937093,
galway,w248252067,,water,waterway=stream,53.5576929,-10.0835439,
galway,w248252068,,water,waterway=stream,53.5574509,-10.0795853,
galway,w248314773,,water,waterway=stream,53.5439935,-9.9948116,
galway,w248314779,Trabeen River,water,waterway=river,53.5461196,-9.9815317,
galway,w248583773,Abhainn Chasla,water,waterway=river,53.2798121,-9.5400807,
galway,w248583774,Abhainn Chasla,water,waterway=river,53.2777134,-9.5369892,
galway,w248583775,,water,waterway=stream,53.2655328,-9.5230864,
galway,w248604286,,water,waterway=stream,53.2249803,-9.5129968,
galway,w248723189,,water,waterway=stream,53.3147249,-9.825318,
galway,w248723194,,water,waterway=stream,53.3163739,-9.8219893,
galway,w248799905,,water,natural=water,53.3264676,-9.8796636,
galway,w248800141,,water,waterway=stream,53.3249778,-9.8807767,
galway,w248800142,,water,waterway=stream,53.3241047,-9.8826201,
galway,w248800143,,water,waterway=stream,53.3230489,-9.8815948,
galway,w248800144,,water,waterway=river,53.3221879,-9.8832036,
galway,w248800396,,water,waterway=stream,53.3261936,-9.8848617,
galway,w248800397,,water,waterway=stream,53.3250338,-9.8837929,
galway,w248805060,,water,waterway=stream,53.3336095,-9.8722553,
galway,w248805064,,water,waterway=stream,53.3313919,-9.8689212,
galway,w248810234,,water,waterway=stream,53.3429869,-9.8488266,
galway,w248810238,,water,waterway=stream,53.3407789,-9.8578657,
galway,w248810245,,water,waterway=stream,53.3557971,-9.8505973,
galway,w248810248,,water,waterway=stream,53.3568646,-9.8511407,
galway,w248810249,,water,waterway=stream,53.3689275,-9.8469296,
galway,w248810251,,water,waterway=stream,53.3685403,-9.8499371,
galway,w248810254,,water,waterway=stream,53.3715744,-9.8458856,
galway,w248813250,,water,waterway=stream,53.3627669,-9.8650692,
galway,w248813251,,water,waterway=stream,53.3609048,-9.868209,
galway,w248813255,,water,waterway=stream,53.3578731,-9.8734519,
galway,w248834813,,water,waterway=stream,53.3080358,-9.7898099,
galway,w248837452,,water,waterway=stream,53.3186207,-9.7885179,
galway,w248888213,,water,waterway=stream,53.5864083,-9.7269803,
galway,w248888222,,water,waterway=stream,53.5856031,-9.7637721,
galway,w248888224,,water,waterway=stream,53.5945423,-9.7309607,
galway,w248909947,,water,waterway=stream,53.3954763,-9.9799876,
galway,w248909954,,water,waterway=stream,53.3883743,-9.9771633,
galway,w248909964,,water,waterway=stream,53.3857359,-10.0165578,
galway,w248909974,,water,waterway=stream,53.4050282,-9.9810622,
galway,w248909977,,water,waterway=stream,53.40458,-9.9865839,
galway,w248909994,,water,waterway=stream,53.4098891,-9.9636236,
galway,w248910010,,water,waterway=stream,53.3860659,-9.9590907,
galway,w248910015,,water,waterway=stream,53.3869218,-9.9589979,
galway,w248912967,,water,waterway=stream,53.3836392,-9.9566764,
galway,w248923271,,water,waterway=stream,53.3900916,-9.9280933,
galway,w248923273,,water,waterway=stream,53.3883056,-9.927064,
galway,w248923556,,water,waterway=stream,53.3877919,-9.9292608,
galway,w248929211,,water,waterway=stream,53.3824628,-9.9484994,
galway,w248929213,,water,waterway=stream,53.3845662,-9.9458356,
galway,w248930197,,water,waterway=stream,53.3877745,-9.9348604,
galway,w248941721,,water,waterway=stream,53.4295894,-9.9272954,
galway,w248941724,,water,waterway=stream,53.4191625,-9.9173023,
galway,w248941725,,water,waterway=stream,53.419332,-9.9102488,
galway,w248947059,,water,waterway=stream,53.4387364,-9.8833272,
galway,w248947061,,water,waterway=river,53.4419387,-9.8800308,
galway,w248947062,,water,waterway=river,53.4419512,-9.8816588,
galway,w248947064,Owenwee River,water,waterway=river,53.4401663,-9.8741256,
galway,w248947068,Owenwee River,water,waterway=river,53.4434806,-9.8794242,
galway,w248974682,Owenwee River,water,waterway=river,53.4518516,-9.8706491,
galway,w248974683,,water,waterway=stream,53.4487771,-9.8309567,
galway,w248974686,,water,waterway=stream,53.4345608,-9.8360793,
galway,w248996519,,water,waterway=stream,53.4192872,-9.9103242,
galway,w249007002,,water,waterway=stream,53.4276966,-9.8202086,
galway,w249007004,,water,waterway=stream,53.4260832,-9.8237464,
galway,w249007015,,water,waterway=stream,53.428538,-9.8191631,
galway,w249007047,,water,waterway=stream,53.4430633,-9.8049729,
galway,w249010792,,water,waterway=stream,53.4435068,-9.792895,
galway,w249010796,,water,waterway=stream,53.4242343,-9.8098787,
galway,w249010799,,water,waterway=stream,53.4202476,-9.8100449,
galway,w249010808,,water,waterway=stream,53.4219495,-9.8123785,
galway,w249013457,,water,waterway=stream,53.4053799,-9.7837997,
galway,w249018963,Abhainn Ghabhla,water,waterway=river,53.399851,-9.7744951,
galway,w249018964,Abhainn Ghabhla,water,waterway=river,53.4077453,-9.7623752,
galway,w249023802,,water,waterway=stream,53.3777437,-9.7987367,
galway,w249023803,,water,waterway=stream,53.3798296,-9.7901901,
galway,w249023804,,water,waterway=stream,53.3818435,-9.7875268,
galway,w249023805,Abhainn Ghabhla Beag,water,waterway=river,53.3867776,-9.7822457,
galway,w249023808,,water,waterway=stream,53.3722269,-9.7656091,
galway,w249023810,,water,waterway=stream,53.3754689,-9.7565177,
galway,w249023811,,water,waterway=stream,53.3761377,-9.752202,
galway,w249023812,,water,waterway=stream,53.3798913,-9.7460389,
galway,w249026583,,water,waterway=stream,53.4056811,-9.7259407,
galway,w249026584,,water,waterway=stream,53.3866585,-9.7211192,
galway,w249026586,,water,waterway=stream,53.3823872,-9.7393314,
galway,w249046502,,water,waterway=river,53.421955,-9.6925174,
galway,w249046509,,water,waterway=stream,53.4180736,-9.7040606,
galway,w249046512,,water,waterway=stream,53.4166371,-9.7210268,
galway,w249046983,,water,waterway=stream,53.4018404,-9.6896663,
galway,w249046984,Liggan River,water,waterway=river,53.4030662,-9.6710217,
galway,w249053065,,water,waterway=stream,53.397432,-9.6968299,
galway,w249053067,,water,waterway=stream,53.3991377,-9.688415,
galway,w249053068,,water,waterway=stream,53.4031916,-9.6786008,
galway,w249053071,,water,waterway=stream,53.3979878,-9.6817122,
galway,w249053072,,water,waterway=stream,53.3985024,-9.6747953,
galway,w249053073,,water,waterway=stream,53.3965132,-9.678794,
galway,w249053502,,water,waterway=stream,53.3907246,-9.6859667,
galway,w249063228,,water,waterway=stream,53.3942075,-9.6776125,
galway,w249063230,,water,waterway=stream,53.388935,-9.6810684,
galway,w249063233,,water,waterway=stream,53.3891004,-9.7250835,
galway,w249063234,,water,waterway=stream,53.3971671,-9.7212962,
galway,w249063236,,water,waterway=stream,53.3832026,-9.7258869,
galway,w249206877,,water,waterway=stream,53.340385,-9.8256196,
galway,w249206878,,water,waterway=stream,53.3417659,-9.8232002,
galway,w249206880,,water,waterway=stream,53.3374019,-9.8239143,
galway,w249207602,,water,waterway=stream,53.3375501,-9.8235911,
galway,w249207603,,water,waterway=stream,53.3358043,-9.8210159,
galway,w249207828,,water,waterway=stream,53.3361012,-9.8162686,
galway,w249223299,Sruthán an Teorainn,water,waterway=stream,53.2416512,-9.6078308,
galway,w249224580,,water,waterway=stream,53.2492387,-9.6073247,
galway,w249226650,,water,waterway=stream,53.2480641,-9.6062729,
galway,w249304991,,water,waterway=stream,53.4462668,-9.6531836,
galway,w249304993,,water,waterway=stream,53.4495107,-9.6537764,
galway,w249304996,,water,waterway=river,53.4436873,-9.6528295,
galway,w249304997,,water,waterway=stream,53.4518166,-9.6518736,
galway,w249304999,,water,waterway=stream,53.4502949,-9.6550482,
galway,w249305037,,water,waterway=stream,53.4512208,-9.6534894,
galway,w249305192,,water,waterway=stream,53.4210595,-9.6844345,
galway,w249353559,,water,waterway=stream,53.3594982,-9.7501985,
galway,w249591325,,water,waterway=stream,53.3512441,-9.8488883,
galway,w249591349,,water,waterway=stream,53.3632346,-9.8213955,
galway,w249591350,,water,waterway=stream,53.3663773,-9.8176689,
galway,w249591352,,water,waterway=stream,53.3739363,-9.8095893,
galway,w249591353,,water,waterway=stream,53.3729522,-9.807629,
galway,w249606587,,water,waterway=stream,53.3572732,-9.8064811,
galway,w249606588,,water,waterway=stream,53.357691,-9.8044183,
galway,w249606589,,water,waterway=stream,53.3586701,-9.8040817,
galway,w249606592,,water,waterway=stream,53.3719248,-9.7924911,
galway,w249606593,,water,waterway=stream,53.3766778,-9.7932598,
galway,w249631811,,water,waterway=stream,53.4170562,-9.6726039,
galway,w249631813,,water,waterway=stream,53.4275218,-9.6774802,
galway,w249631814,,water,waterway=stream,53.4269853,-9.6767935,
galway,w249631816,,water,waterway=stream,53.4407068,-9.6801311,
galway,w249631817,,water,waterway=stream,53.4401047,-9.6737783,
galway,w249631818,,water,waterway=stream,53.4493583,-9.6728693,
galway,w249631820,,water,waterway=stream,53.4524782,-9.6666145,
galway,w249631823,,water,waterway=river,53.4561374,-9.6570462,
galway,w249631825,,water,waterway=stream,53.4641788,-9.6655765,
galway,w249631826,,water,waterway=stream,53.4563232,-9.6496768,
galway,w249631827,,water,waterway=river,53.4529123,-9.6490209,
galway,w249631829,,water,waterway=stream,53.447535,-9.6447357,
galway,w249631848,,water,waterway=river,53.440809,-9.653484,
galway,w249634841,,water,waterway=stream,53.4555115,-9.6375513,
galway,w249634845,,water,waterway=stream,53.456495,-9.6351965,
galway,w249638207,,water,waterway=stream,53.4674257,-9.6419044,
galway,w249648144,,water,waterway=stream,53.4796835,-9.6856336,
galway,w249648147,,water,waterway=stream,53.4620812,-9.6675455,
galway,w249648150,,water,waterway=stream,53.4825636,-9.6675855,
galway,w249649200,,water,waterway=stream,53.4605661,-9.6692214,
galway,w249649202,,water,waterway=stream,53.4615484,-9.6851285,
galway,w249678269,,water,waterway=stream,53.4167284,-9.7765587,
galway,w249678274,,water,waterway=stream,53.414181,-9.7676086,
galway,w249682557,,water,waterway=stream,53.4373889,-9.8058214,
galway,w249682558,,water,waterway=stream,53.4406811,-9.7991672,
galway,w249686272,,water,waterway=stream,53.4291573,-9.7751996,
galway,w249686273,,water,waterway=stream,53.4295649,-9.7753901,
galway,w249686275,,water,waterway=stream,53.428557,-9.7723377,
galway,w249686278,,water,waterway=stream,53.432502,-9.7736734,
galway,w249686279,,water,waterway=stream,53.4386739,-9.7779728,
galway,w249686282,,water,waterway=stream,53.4334755,-9.7728023,
galway,w249686284,,water,waterway=stream,53.4369365,-9.7830596,
galway,w249686285,,water,waterway=stream,53.4293411,-9.7742715,
galway,w249688012,,water,waterway=stream,53.4447284,-9.7166872,
galway,w249688013,,water,waterway=stream,53.4479298,-9.7120445,
galway,w249689269,,water,waterway=stream,53.4480748,-9.7239323,
galway,w249689270,,water,waterway=stream,53.4465466,-9.7314637,
galway,w249689271,,water,waterway=stream,53.4460386,-9.7487764,
galway,w249689272,,water,waterway=stream,53.4460333,-9.7456362,
galway,w249689273,,water,waterway=stream,53.4439954,-9.7497634,
galway,w249691127,,water,waterway=stream,53.4458828,-9.7283406,
galway,w249733211,,water,waterway=stream,53.4072746,-9.8484673,
galway,w249733212,,water,waterway=stream,53.4058999,-9.8519317,
galway,w249733213,,water,waterway=stream,53.4066275,-9.8463127,
galway,w249733215,,water,waterway=stream,53.4064659,-9.846184,
galway,w249733216,,water,waterway=stream,53.407227,-9.8537278,
galway,w249733218,,water,waterway=stream,53.4120939,-9.855274,
galway,w249733222,,water,waterway=stream,53.4079021,-9.8506539,
galway,w249733224,,water,waterway=stream,53.4132646,-9.8534723,
galway,w249733227,,water,waterway=stream,53.4126499,-9.854108,
galway,w249753686,,water,waterway=stream,53.4151583,-9.837278,
galway,w249753688,,water,waterway=stream,53.4138938,-9.8348797,
galway,w249753691,,water,waterway=stream,53.4142399,-9.8568016,
galway,w249754520,,water,waterway=stream,53.4817285,-9.638366,
galway,w249760128,,water,waterway=stream,53.4202493,-9.8469376,
galway,w249777965,,water,waterway=stream,53.413111,-9.9778277,
galway,w249778002,,water,waterway=stream,53.4177785,-9.9837345,
galway,w249778008,,water,waterway=stream,53.4268516,-9.9782896,
galway,w249806844,Owennamweela River,water,waterway=stream,53.4339805,-9.9736555,
galway,w249806848,,water,waterway=river,53.4316795,-9.9449974,
galway,w249818093,,water,waterway=stream,53.4400077,-9.9182802,
galway,w249818096,,water,waterway=stream,53.440253,-9.9167691,
galway,w249818098,,water,waterway=stream,53.4487046,-9.9156624,
galway,w249818099,,water,waterway=stream,53.4484467,-9.9152814,
galway,w249818100,,water,waterway=stream,53.4486687,-9.9183261,
galway,w249818111,,water,waterway=river,53.4527301,-9.9751091,
galway,w249820024,,water,waterway=river,53.4495415,-9.9640861,
galway,w249829166,,water,waterway=stream,53.4627564,-9.9416217,
galway,w249829168,,water,waterway=stream,53.4663914,-9.9355064,
galway,w249829172,,water,waterway=stream,53.4689736,-9.9319778,
galway,w249830574,,water,waterway=stream,53.4625416,-9.9746418,
galway,w249830575,,water,waterway=stream,53.4734375,-9.9816892,
galway,w249830579,,water,waterway=stream,53.4763054,-9.9824145,
galway,w249837187,,water,waterway=stream,53.4774605,-9.9883765,
galway,w249837707,,water,waterway=stream,53.4835337,-9.9781517,
galway,w249837709,Owenglin River,water,waterway=river,53.4868527,-9.989233,
galway,w249837710,,water,waterway=stream,53.4836923,-10.0073563,
galway,w249840032,,water,waterway=stream,53.4860162,-10.0059148,
galway,w249840033,Owenglin River,water,waterway=river,53.4871227,-10.0111456,
galway,w249890016,,water,waterway=stream,53.434709,-9.8083029,
galway,w249905516,,water,waterway=stream,53.3695701,-9.8483867,
galway,w249932476,,water,waterway=stream,53.4497767,-9.7162628,
galway,w249932478,,water,waterway=stream,53.4476321,-9.7147979,
galway,w249934331,,water,waterway=stream,53.4625646,-9.710091,
galway,w249934333,Recess River,water,waterway=river,53.4630461,-9.7059966,
galway,w250012233,,water,waterway=stream,53.4308496,-9.7742126,
galway,w250051780,,water,waterway=stream,53.3401701,-9.739916,
galway,w250053912,,water,waterway=stream,53.3528789,-9.7376786,
galway,w250091585,,water,waterway=stream,53.3244316,-9.8405268,
galway,w250091592,,water,waterway=stream,53.3392169,-9.8249671,
galway,w250091593,,water,waterway=stream,53.3392312,-9.8241517,
galway,w250093103,,water,waterway=stream,53.3382562,-9.8122689,
galway,w250093104,,water,waterway=stream,53.3331862,-9.8115635,
galway,w250093105,,water,waterway=stream,53.3343608,-9.8016903,
galway,w250093106,,water,waterway=stream,53.3355211,-9.8059148,
galway,w250155181,,water,waterway=stream,53.3486126,-9.8203392,
galway,w250155182,,water,waterway=stream,53.3469205,-9.8203719,
galway,w250155183,,water,waterway=stream,53.3466784,-9.8223996,
galway,w250198617,,water,waterway=stream,53.3149901,-9.7748178,
galway,w250198619,,water,waterway=stream,53.3134503,-9.7730305,
galway,w250203383,,water,waterway=stream,53.3247884,-9.7655361,
galway,w250203387,,water,waterway=stream,53.3249899,-9.7689343,
galway,w250203389,,water,waterway=stream,53.3126302,-9.7769693,
galway,w250213067,,water,waterway=stream,53.3402421,-9.753244,
galway,w250213070,,water,waterway=stream,53.3385162,-9.7606896,
galway,w250213073,,water,waterway=stream,53.3399579,-9.7611859,
galway,w250234708,,water,waterway=stream,53.3074932,-9.7681744,
galway,w250234709,,water,waterway=stream,53.3083228,-9.7682279,
galway,w250236367,,water,waterway=stream,53.3058908,-9.7673911,
galway,w250242332,,water,waterway=stream,53.3057381,-9.7785602,
galway,w250242333,,water,waterway=stream,53.3106861,-9.7786542,
galway,w250244445,,water,waterway=stream,53.3431359,-9.7762517,
galway,w250244448,,water,waterway=stream,53.3405003,-9.762127,
galway,w250244452,,water,waterway=stream,53.3431741,-9.7886369,
galway,w250244453,,water,waterway=stream,53.3448638,-9.7909123,
galway,w250245098,,water,waterway=stream,53.3415856,-9.7445711,
galway,w250249546,,water,waterway=stream,53.4536227,-9.9084551,
galway,w250249548,,water,waterway=stream,53.4622475,-9.9019079,
galway,w250249549,,water,waterway=stream,53.4609797,-9.9070256,
galway,w250249553,,water,waterway=stream,53.4633877,-9.8943154,
galway,w250249555,,water,waterway=stream,53.4654178,-9.8959585,
galway,w250249723,,water,waterway=stream,53.4725703,-9.8907571,
galway,w250249727,,water,waterway=stream,53.4697534,-9.9069309,
galway,w250250309,,water,waterway=stream,53.4770819,-9.9117261,
galway,w250250310,,water,waterway=stream,53.4814359,-9.9114002,
galway,w250250311,,water,waterway=stream,53.4850613,-9.9173131,
galway,w250250312,,water,waterway=stream,53.4748357,-9.9197647,
galway,w250250808,,water,waterway=stream,53.4912972,-9.9231273,
galway,w250251009,,water,waterway=stream,53.4782246,-9.9125593,
galway,w250251010,,water,waterway=stream,53.4785632,-9.9119648,
galway,w250270539,,water,waterway=stream,53.4717539,-9.8826037,
galway,w250270540,,water,waterway=stream,53.4913783,-9.8944248,
galway,w250270545,,water,waterway=stream,53.4806141,-9.8871459,
galway,w250272063,,water,waterway=stream,53.4944127,-9.8960712,
galway,w250272064,,water,waterway=stream,53.4942865,-9.9016064,
galway,w250283610,,water,waterway=stream,53.4826441,-9.9142192,
galway,w250283613,,water,waterway=stream,53.4806718,-9.9128672,
galway,w250283616,,water,waterway=stream,53.4801293,-9.91206,
galway,w250283618,,water,waterway=stream,53.476768,-9.8857571,
galway,w250284855,,water,waterway=stream,53.4906768,-9.9562452,
galway,w250286298,,water,waterway=stream,53.4850236,-9.957465,
galway,w250286303,,water,waterway=stream,53.4841462,-9.9587776,
galway,w250287535,,water,waterway=stream,53.4755338,-9.9643946,
galway,w250287536,,water,waterway=stream,53.4744286,-9.9654397,
galway,w250287538,,water,waterway=stream,53.4749671,-9.9734001,
galway,w250287542,,water,waterway=stream,53.4866484,-9.9567779,
galway,w250287545,,water,waterway=stream,53.4854872,-9.9568597,
galway,w250287546,,water,waterway=stream,53.4867881,-9.9574111,
galway,w250287547,Owenglin River,water,waterway=river,53.4954621,-9.9579234,
galway,w250290272,Owenglin River,water,waterway=river,53.4934418,-9.9419704,
galway,w250293984,,water,waterway=stream,53.494569,-9.9084709,
galway,w250293985,,water,waterway=stream,53.4941015,-9.9095921,
galway,w250293986,Owenglin River,water,waterway=river,53.4949991,-9.9148111,
galway,w250293987,Owenglin River,water,waterway=river,53.4946601,-9.9089273,
galway,w250293988,,water,waterway=stream,53.4943871,-9.9052254,
galway,w250330082,,water,waterway=stream,53.3526695,-9.7376694,
galway,w250330086,,water,waterway=stream,53.3463328,-9.7370269,
galway,w250330087,,water,waterway=stream,53.3382565,-9.7306818,
galway,w250332361,,water,waterway=stream,53.3590581,-9.716522,
galway,w250332363,,water,waterway=stream,53.3602475,-9.7226205,
galway,w250332364,,water,waterway=stream,53.359207,-9.7199611,
galway,w250340454,,water,waterway=stream,53.3730581,-9.7259486,
galway,w250343751,,water,waterway=stream,53.3585337,-9.7478904,
galway,w250354224,,water,waterway=stream,53.3713415,-9.7593039,
galway,w250354227,,water,waterway=stream,53.3656742,-9.7590598,
galway,w250396525,,water,waterway=river,53.3329968,-9.791972,
galway,w250405593,,water,waterway=stream,53.3532102,-9.7709949,
galway,w250405595,,water,waterway=stream,53.3570643,-9.7695566,
galway,w250423187,,water,waterway=stream,53.3678092,-9.7578459,
galway,w250423189,,water,waterway=stream,53.3634742,-9.7601433,
galway,w250423191,,water,waterway=stream,53.3558461,-9.7677809,
galway,w250423195,,water,waterway=stream,53.3405602,-9.7914667,
galway,w250423197,,water,waterway=stream,53.3642178,-9.7537069,
galway,w250436884,,water,waterway=stream,53.3496243,-9.78975,
galway,w250436885,,water,waterway=stream,53.3474017,-9.8006844,
galway,w250436886,,water,waterway=stream,53.3486637,-9.801666,
galway,w250436887,,water,waterway=stream,53.3529832,-9.8010967,
galway,w250436890,,water,waterway=stream,53.3557752,-9.8006867,
galway,w250441154,,water,waterway=stream,53.3360048,-9.815964,
galway,w250453704,,water,waterway=stream,53.3644943,-9.790861,
galway,w250453705,,water,waterway=stream,53.3616303,-9.7790536,
galway,w250517878,,water,waterway=stream,53.3613154,-9.7817807,
galway,w250517879,,water,waterway=stream,53.3602488,-9.7839608,
galway,w250517880,,water,waterway=stream,53.3613342,-9.7807594,
galway,w250522567,,water,waterway=stream,53.3664251,-9.7784132,
