osm_id,name,category,subcategory,lat,lon,admin_division
n9925270623,Branch & Caffé,restaurant,amenity=cafe,53.2716116,-9.0540335,Galway
n9925298617,Mona Lisa,restaurant,amenity=restaurant,53.2698314,-9.0600843,
n9925298618,Kai,restaurant,amenity=restaurant,53.2695703,-9.0611753,Galway
n9925298641,Kashmir,restaurant,amenity=restaurant,53.2694717,-9.0575652,Galway
n9928054882,The Chili Shack,restaurant,amenity=restaurant,53.2737711,-9.0531467,Galway
n9928054884,Little Collins CBD Dispensary,restaurant,amenity=cafe,53.2738604,-9.0533024,Galway
n9928096878,Cafe Express,restaurant,amenity=cafe,53.2725412,-9.0532432,Galway
n9930415328,McGinn’s Hop House,restaurant,amenity=pub,53.2759147,-9.0529194,"Galway, Galway"
n9941215669,Taquila,restaurant,amenity=restaurant,53.2748606,-9.0527697,Galway
n9941273825,Golden Rikshaw,restaurant,amenity=restaurant,53.274735,-9.0532281,Galway
n9941273826,Lana,restaurant,amenity=restaurant,53.2747043,-9.0532638,Galway
n9942574763,Cafe Ole,restaurant,amenity=cafe,53.2749521,-9.0508336,Galway
n9949401156,The Beach,restaurant,amenity=pub,53.6134529,-10.2071639,"Inishbofin, Galway"
n9953467268,WYLDE,restaurant,amenity=cafe,53.2750017,-9.0460671,
n9953658474,Vocho,restaurant,amenity=restaurant,53.2746993,-9.0471529,Galway
n9953671982,An Tobar Nua,restaurant,amenity=cafe,53.2703557,-9.0576042,Galway
